id,lat,long,truck_num,date,weight,sum_weight
120055.690_481829.716-Rest,52.32329210392716,4.874592609728024,truck6,2021-05-27T07:44:01.000Z,435.0,7530.0
119303.791_482374.368-Rest,52.32823210397534,4.8635026092288305,truck6,2021-05-27T07:46:42.000Z,240.0,7770.0
119303.791_482374.368-Rest,52.32831210397543,4.863592609233453,truck6,2021-05-27T07:48:08.000Z,295.0,8065.0
119303.791_482374.368-Rest,52.32831210397543,4.863592609233453,truck6,2021-05-27T07:49:53.000Z,285.0,8350.0
119689.057_482851.054-Rest,52.33246210397847,4.869252609520723,truck6,2021-05-27T07:50:01.000Z,335.0,8685.0
119689.057_482851.054-Rest,52.33246210397847,4.869252609520723,truck6,2021-05-27T07:51:23.000Z,250.0,8935.0
119142.428_482376.664-Rest,52.32821210398131,4.861102609115501,truck6,2021-05-27T07:54:57.000Z,20.0,8955.0
119142.428_482376.664-Rest,52.32841210398213,4.861102609116437,truck6,2021-05-27T07:56:36.000Z,400.0,9355.0
119142.428_482376.664-Rest,52.328312103981744,4.861082609115025,truck6,2021-05-27T08:00:05.000Z,330.0,9685.0
118994.747_482358.212-Rest,52.32793210398502,4.859162609022695,truck6,2021-05-27T08:05:40.000Z,355.0,10040.0
118994.747_482358.212-Rest,52.32793210398502,4.859162609022695,truck6,2021-05-27T08:07:51.000Z,275.0,10315.0
118994.747_482358.212-Rest,52.32793210398502,4.859162609022695,truck6,2021-05-27T08:09:51.000Z,360.0,10675.0
118907.906_482930.925-Rest,52.33314210401105,4.857542608970284,truck6,2021-05-27T08:16:22.000Z,360.0,11035.0
118907.906_482930.925-Rest,52.33304210401052,4.857582608971714,truck6,2021-05-27T08:18:18.000Z,300.0,11335.0
118884.072_482459.713-Rest,52.328822103992785,4.8575126089489835,truck6,2021-05-27T08:30:03.000Z,240.0,11575.0
118884.072_482459.713-Rest,52.328822103992785,4.8575126089489835,truck6,2021-05-27T08:31:21.000Z,170.0,11745.0
121595.281_483495.498-Rest,52.33825210392969,4.897172610874968,truck6,2021-05-27T09:36:47.000Z,190.0,11935.0
119672.936_484576.161-Rest,52.34798210405258,4.868862609577457,truck6,2021-05-27T09:50:28.000Z,545.0,12480.0
119672.936_484576.161-Rest,52.34798210405258,4.868862609577457,truck6,2021-05-27T09:51:39.000Z,450.0,12930.0
119954.224_484210.527-Rest,52.344792104025814,4.8730326097603385,truck6,2021-05-27T09:58:36.000Z,910.0,13840.0
118197.052_484460.753-Rest,52.34683210410065,4.847182608541319,truck7,2021-05-27T07:01:18.000Z,975.0,975.0
118255.732_484130.889-Rest,52.343742104083724,4.847842608558978,truck7,2021-05-27T07:04:11.000Z,0.0,975.0
118345.792_484735.265-Rest,52.34937210410913,4.849022608639982,truck7,2021-05-27T07:06:34.000Z,805.0,1780.0
118137.366_484928.471-Rest,52.351072104124476,4.846322608519147,truck7,2021-05-27T07:13:10.000Z,1175.0,2955.0
118644.763_485687.706-Rest,52.357872104144924,4.853062608870651,truck7,2021-05-27T07:14:46.000Z,520.0,3475.0
118680.417_485371.590-Rest,52.35497210412652,4.854052608904667,truck7,2021-05-27T07:20:21.000Z,205.0,3680.0
118244.089_484816.110-Rest,52.35004210411587,4.847672608578784,truck7,2021-05-27T07:21:15.000Z,885.0,4565.0
118680.417_485371.590-Rest,52.35497210412652,4.854052608904667,truck7,2021-05-27T07:21:45.000Z,460.0,5025.0
118152.415_485690.587-Rest,52.358292104163205,4.846492608559071,truck7,2021-05-27T07:22:03.000Z,250.0,5275.0
118152.415_485690.587-Rest,52.3583021041632,4.846502608559592,truck7,2021-05-27T07:23:02.000Z,425.0,5700.0
118832.658_485318.132-Rest,52.35449210411817,4.856392609014034,truck7,2021-05-27T07:26:34.000Z,295.0,5995.0
118832.658_485318.132-Rest,52.35449210411781,4.856532609020708,truck7,2021-05-27T07:28:13.000Z,485.0,6480.0
118239.478_485058.453-Rest,52.35218210412673,4.847812608594921,truck7,2021-05-27T07:34:38.000Z,1250.0,7730.0
117932.688_485276.899-Rest,52.35410210414784,4.843282608387784,truck7,2021-05-27T07:43:22.000Z,265.0,7995.0
117793.641_485086.669-Rest,52.352402104144176,4.841002608271989,truck7,2021-05-27T07:46:35.000Z,200.0,8195.0
117793.641_485086.669-Rest,52.352402104144126,4.841012608272463,truck7,2021-05-27T07:47:33.000Z,405.0,8600.0
118308.370_485124.149-Rest,52.35288210412819,4.848762608643243,truck7,2021-05-27T07:48:15.000Z,1070.0,9670.0
117793.641_485086.669-Rest,52.352402104144126,4.841012608272463,truck7,2021-05-27T07:48:35.000Z,435.0,10105.0
117676.520_485168.773-Rest,52.35307210415129,4.839492608203066,truck7,2021-05-27T07:52:11.000Z,380.0,10485.0
117676.520_485168.773-Rest,52.35307210415129,4.839492608203066,truck7,2021-05-27T07:53:02.000Z,30.0,10515.0
117676.520_485168.773-Rest,52.35307210415126,4.839502608203542,truck7,2021-05-27T07:54:00.000Z,165.0,10680.0
117765.850_485246.407-Rest,52.35383210415234,4.840782608267671,truck7,2021-05-27T07:58:00.000Z,420.0,11100.0
117765.850_485246.407-Rest,52.35383210415234,4.840782608267671,truck7,2021-05-27T07:59:03.000Z,455.0,11555.0
117765.850_485246.407-Rest,52.35384210415219,4.840862608271519,truck7,2021-05-27T08:00:01.000Z,385.0,11940.0
118123.950_485053.657-Rest,52.35219210413091,4.8461126085140895,truck7,2021-05-27T08:04:39.000Z,940.0,12880.0
118117.070_485329.807-Rest,52.35450210414353,4.846002608519016,truck7,2021-05-27T08:06:22.000Z,495.0,13375.0
117693.985_485389.237-Rest,52.354902104161,4.839552608213736,truck7,2021-05-27T08:07:35.000Z,85.0,13460.0
117693.985_485389.237-Rest,52.354902104161,4.839552608213736,truck7,2021-05-27T08:08:29.000Z,110.0,13570.0
117693.985_485389.237-Rest,52.35492210416112,4.839552608213821,truck7,2021-05-27T08:09:25.000Z,285.0,13855.0
117505.510_485385.177-Rest,52.3550821041687,4.836692608078436,truck7,2021-05-27T08:12:04.000Z,95.0,13950.0
120124.063_482619.735-Rest,52.330422103953566,4.875502609806338,truck8,2021-05-27T07:08:39.000Z,320.0,320.0
120124.063_482619.735-Rest,52.330422103953566,4.875502609806338,truck8,2021-05-27T07:09:52.000Z,330.0,650.0
120451.272_483064.262-Rest,52.33436210395797,4.880292610052927,truck8,2021-05-27T07:57:30.000Z,95.0,745.0
120451.272_483064.262-Rest,52.33436210395797,4.880292610052927,truck8,2021-05-27T07:58:53.000Z,0.0,745.0
120469.887_483003.012-Rest,52.3338321039546,4.88070261006967,truck8,2021-05-27T08:01:25.000Z,230.0,975.0
120469.887_483003.012-Rest,52.3338321039546,4.88070261006967,truck8,2021-05-27T08:03:54.000Z,345.0,1320.0
120469.887_483003.012-Rest,52.33383210395457,4.880692610069194,truck8,2021-05-27T08:07:48.000Z,415.0,1735.0
120506.127_483089.535-Rest,52.33477210395753,4.881152610095783,truck8,2021-05-27T08:17:30.000Z,325.0,2060.0
120506.127_483089.535-Rest,52.33477210395753,4.881152610095783,truck8,2021-05-27T08:19:03.000Z,350.0,2410.0
120506.127_483089.535-Rest,52.33477210395753,4.881152610095783,truck8,2021-05-27T08:20:29.000Z,230.0,2640.0
121809.304_483829.568-Rest,52.3411421039355,4.899942611022659,truck8,2021-05-27T08:28:15.000Z,25.0,2665.0
121798.963_484325.742-Rest,52.34597210395907,4.89994261104925,truck8,2021-05-27T08:37:46.000Z,50.0,2715.0
121738.243_485272.953-Rest,52.35429210400456,4.899162611057736,truck8,2021-05-27T08:52:07.000Z,580.0,3295.0
121440.963_485078.278-Rest,52.3528821040106,4.894252610814858,truck8,2021-05-27T08:57:58.000Z,1130.0,4425.0
121212.789_485185.192-Rest,52.353452104021144,4.891522610687231,truck8,2021-05-27T09:03:20.000Z,870.0,5295.0
121212.789_485185.192-Rest,52.353352104020615,4.891522610686699,truck8,2021-05-27T09:06:51.000Z,455.0,5750.0
120735.502_486036.588-Rest,52.3611121040824,4.884612610396402,truck8,2021-05-27T09:28:10.000Z,230.0,5980.0
120735.502_486036.588-Rest,52.3611121040824,4.884612610396402,truck8,2021-05-27T09:29:39.000Z,125.0,6105.0
120332.270_485802.321-Rest,52.359002104086734,4.878472610091157,truck8,2021-05-27T09:36:23.000Z,350.0,6455.0
120577.634_485356.235-Rest,52.35514210405499,4.882372610258171,truck8,2021-05-27T09:47:22.000Z,340.0,6795.0
120577.634_485356.235-Rest,52.35514210405499,4.882372610258171,truck8,2021-05-27T09:48:55.000Z,495.0,7290.0
120323.062_485437.718-Rest,52.355652104068945,4.878162610059352,truck8,2021-05-27T09:54:45.000Z,620.0,7910.0
120207.440_485270.195-Rest,52.354312104065656,4.876632609979432,truck8,2021-05-27T10:00:58.000Z,190.0,8100.0
120207.440_485270.195-Rest,52.354312104065656,4.876632609979432,truck8,2021-05-27T10:02:30.000Z,90.0,8190.0
120769.558_485135.225-Rest,52.353202104038104,4.88477261036295,truck8,2021-05-27T10:07:03.000Z,715.0,8905.0
120769.558_485135.225-Rest,52.353202104038104,4.88477261036295,truck8,2021-05-27T10:09:38.000Z,750.0,9655.0
120259.305_485154.945-Rest,52.35313210405719,4.877442610012204,truck8,2021-05-27T10:10:12.000Z,255.0,9910.0
120279.867_484770.751-Rest,52.349852104039414,4.877642610005226,truck8,2021-05-27T10:10:29.000Z,460.0,10370.0
120259.305_485154.945-Rest,52.35313210405719,4.877442610012204,truck8,2021-05-27T10:11:35.000Z,340.0,10710.0
120637.039_484955.254-Rest,52.351482104034574,4.882682610254157,truck8,2021-05-27T10:17:42.000Z,405.0,11115.0
120503.377_485013.390-Rest,52.35197210404267,4.880612610157774,truck8,2021-05-27T10:19:37.000Z,365.0,11480.0
120503.377_485013.390-Rest,52.352052104042876,4.880692610162006,truck8,2021-05-27T10:20:53.000Z,345.0,11825.0
120250.446_484857.004-Rest,52.35055210404387,4.877322609993482,truck8,2021-05-27T10:21:28.000Z,370.0,12195.0
120665.698_485008.262-Rest,52.35196210403496,4.883472610294381,truck8,2021-05-27T10:21:38.000Z,525.0,12720.0
120665.698_485008.262-Rest,52.35196210403496,4.883472610294381,truck8,2021-05-27T10:23:07.000Z,390.0,13110.0
120291.444_485011.156-Rest,52.35190210404994,4.8777126100189,truck8,2021-05-27T10:25:49.000Z,505.0,13615.0
120540.950_484714.597-Rest,52.349012104024524,4.881622610190865,truck8,2021-05-27T10:26:39.000Z,5.0,13620.0
120291.444_485011.156-Rest,52.35199210405044,4.877712610019355,truck8,2021-05-27T10:27:11.000Z,335.0,13955.0
121770.380_485528.472-Rest,52.35663210401642,4.899502611086929,truck9,2021-05-27T07:09:34.000Z,545.0,545.0
121640.741_485459.576-Rest,52.35609210401898,4.897502610988022,truck9,2021-05-27T07:13:45.000Z,660.0,1205.0
121640.741_485459.576-Rest,52.356102104018994,4.8975126109885565,truck9,2021-05-27T07:15:18.000Z,1435.0,2640.0
121517.797_485413.522-Rest,52.355592104021525,4.895602610894197,truck9,2021-05-27T07:19:09.000Z,780.0,3420.0
121370.431_485354.645-Rest,52.355112104024386,4.893612610796224,truck9,2021-05-27T07:24:02.000Z,885.0,4305.0
121370.431_485354.645-Rest,52.35511210402442,4.893602610795746,truck9,2021-05-27T07:25:37.000Z,1155.0,5460.0
121210.821_485309.618-Rest,52.35473210402877,4.89126261068161,truck9,2021-05-27T07:29:35.000Z,510.0,5970.0
121210.821_485309.618-Rest,52.35476210402914,4.891192610678417,truck9,2021-05-27T07:31:11.000Z,770.0,6740.0
121223.955_485252.747-Rest,52.35421210402533,4.89149261068985,truck9,2021-05-27T07:36:16.000Z,1145.0,7885.0
121384.447_485299.683-Rest,52.35461210402095,4.893882610806469,truck9,2021-05-27T08:25:22.000Z,1160.0,9045.0
121384.447_485299.683-Rest,52.354582104020515,4.893972610810617,truck9,2021-05-27T08:26:57.000Z,985.0,10030.0
121527.080_485340.730-Rest,52.35497210401693,4.896042610911918,truck9,2021-05-27T08:30:44.000Z,235.0,10265.0
121527.080_485340.730-Rest,52.35497210401693,4.896042610911918,truck9,2021-05-27T08:31:35.000Z,130.0,10395.0
121683.021_485391.078-Rest,52.355552104013434,4.898432611029663,truck9,2021-05-27T08:36:01.000Z,970.0,11365.0
121810.636_485455.109-Rest,52.35617210401256,4.899972611106942,truck9,2021-05-27T08:40:46.000Z,1120.0,12485.0
121841.307_485396.575-Rest,52.35554210400757,4.900502611128884,truck9,2021-05-27T08:44:30.000Z,960.0,13445.0
121931.143_485691.372-Rest,52.35822210401863,4.901852611208554,truck9,2021-05-27T08:48:58.000Z,70.0,13515.0
121710.674_485332.175-Rest,52.35488210400912,4.8986826110379695,truck9,2021-05-27T08:49:03.000Z,350.0,13865.0
117571.825_483915.920-Rest,52.341892104099536,4.837432608057934,truck10,2021-05-27T07:10:53.000Z,460.0,460.0
117571.825_483915.920-Rest,52.34188210409936,4.837492608060733,truck10,2021-05-27T07:11:36.000Z,5.0,465.0
117571.825_483915.920-Rest,52.34187210409931,4.83749260806069,truck10,2021-05-27T07:12:16.000Z,675.0,1140.0
117604.114_484049.396-Rest,52.34303210410288,4.838352608106295,truck10,2021-05-27T07:14:40.000Z,200.0,1340.0
117604.114_484049.396-Rest,52.343032104102846,4.838362608106765,truck10,2021-05-27T07:15:29.000Z,350.0,1690.0
117502.894_484651.528-Rest,52.34846210413291,4.8370626080680985,truck10,2021-05-27T07:26:10.000Z,265.0,1955.0
117502.894_484651.528-Rest,52.34846210413293,4.837052608067625,truck10,2021-05-27T07:27:11.000Z,170.0,2125.0
117502.894_484651.528-Rest,52.348472104132995,4.837062608068142,truck10,2021-05-27T07:27:59.000Z,330.0,2455.0
117685.868_484769.257-Rest,52.34943210413221,4.83948260818706,truck10,2021-05-27T07:35:39.000Z,225.0,2680.0
117685.868_484769.257-Rest,52.349442104132194,4.839502608188051,truck10,2021-05-27T07:36:36.000Z,245.0,2925.0
117185.255_485983.690-Rest,52.36038210420893,4.832052607879684,truck10,2021-05-27T09:38:45.000Z,875.0,3800.0
117751.588_485999.430-Rest,52.360532104190064,4.840522608284081,truck10,2021-05-27T09:47:07.000Z,235.0,4035.0
117751.588_485999.430-Rest,52.360532104190064,4.840522608284081,truck10,2021-05-27T09:47:57.000Z,255.0,4290.0
117575.571_485987.266-Rest,52.360492104196396,4.837722608150379,truck10,2021-05-27T09:51:56.000Z,95.0,4385.0
117706.879_486253.319-Rest,52.362842104204816,4.839902608264418,truck10,2021-05-27T10:03:14.000Z,215.0,4600.0
117706.879_486253.319-Rest,52.36283210420474,4.839902608264374,truck10,2021-05-27T10:04:44.000Z,145.0,4745.0
117809.356_486267.572-Rest,52.362952104202265,4.841242608328872,truck10,2021-05-27T10:08:01.000Z,75.0,4820.0
117809.356_486267.572-Rest,52.362952104202265,4.841242608328872,truck10,2021-05-27T10:09:00.000Z,235.0,5055.0
117809.356_486267.572-Rest,52.362952104202265,4.841242608328872,truck10,2021-05-27T10:09:30.000Z,60.0,5115.0
117629.719_486370.081-Rest,52.363942104214594,4.8384626082003654,truck10,2021-05-27T10:12:21.000Z,50.0,5165.0
117629.719_486370.081-Rest,52.363942104214594,4.8384626082003654,truck10,2021-05-27T10:13:12.000Z,165.0,5330.0
117532.577_486368.700-Rest,52.36398210421786,4.83718260813942,truck10,2021-05-27T10:15:42.000Z,355.0,5685.0
117532.577_486368.700-Rest,52.3639721042178,4.837172608138899,truck10,2021-05-27T10:18:05.000Z,1315.0,7000.0
117437.478_486367.155-Rest,52.36388210422083,4.83564260806548,truck10,2021-05-27T10:21:11.000Z,155.0,7155.0
117437.478_486367.155-Rest,52.36388210422083,4.83564260806548,truck10,2021-05-27T10:22:03.000Z,350.0,7505.0
119290.677_485094.125-Rest,52.35255210409128,4.8629926093196625,truck10,2021-05-27T10:52:10.000Z,505.0,8010.0
118770.351_485266.936-Rest,52.354152104119116,4.8552626089586,truck10,2021-05-27T11:07:12.000Z,555.0,8565.0
118358.831_485533.288-Rest,52.35646210414584,4.849472608693041,truck10,2021-05-27T12:11:50.000Z,415.0,8980.0
118637.534_484915.540-Rest,52.350842104105496,4.8536526088668035,truck10,2021-05-27T12:18:41.000Z,370.0,9350.0
118441.395_485201.109-Rest,52.35347210412662,4.85070260873825,truck10,2021-05-27T12:23:47.000Z,240.0,9590.0
118561.210_485288.407-Rest,52.35437210412757,4.852312608819009,truck10,2021-05-27T12:27:45.000Z,465.0,10055.0
117696.489_484831.203-Rest,52.35006210413511,4.839632608196871,truck10,2021-05-27T12:31:15.000Z,215.0,10270.0
117696.489_484831.203-Rest,52.35006210413517,4.839622608196396,truck10,2021-05-27T12:32:22.000Z,205.0,10475.0
118594.627_485203.622-Rest,52.3534921041217,4.8527626088364615,truck10,2021-05-27T12:32:44.000Z,0.0,10475.0
118594.627_485203.622-Rest,52.3534921041217,4.8527626088364615,truck10,2021-05-27T12:33:08.000Z,400.0,10875.0
117696.489_484831.203-Rest,52.350052104135095,4.8396226081963505,truck10,2021-05-27T12:33:20.000Z,65.0,10940.0
117631.091_484807.590-Rest,52.34999210413673,4.838792608156686,truck10,2021-05-27T12:37:21.000Z,290.0,11230.0
118496.098_485120.570-Rest,52.3527021041207,4.851442608770026,truck10,2021-05-27T12:37:23.000Z,160.0,11390.0
117631.091_484807.590-Rest,52.34999210413673,4.838792608156686,truck10,2021-05-27T12:38:18.000Z,155.0,11545.0
118496.098_485120.570-Rest,52.3527021041207,4.851442608770026,truck10,2021-05-27T12:38:50.000Z,125.0,11670.0
118443.429_484992.043-Rest,52.35168210411764,4.8504826087197435,truck10,2021-05-27T12:43:27.000Z,180.0,11850.0
118443.429_484992.043-Rest,52.35168210411764,4.8504826087197435,truck10,2021-05-27T12:45:03.000Z,260.0,12110.0
118406.228_485423.838-Rest,52.355612104139354,4.850232608725466,truck10,2021-05-27T12:48:20.000Z,685.0,12795.0
118418.538_485054.645-Rest,52.35219210412065,4.850352608715842,truck10,2021-05-27T12:50:14.000Z,110.0,12905.0
118400.631_485198.082-Rest,52.35355210412881,4.849972608703845,truck10,2021-05-27T12:53:43.000Z,170.0,13075.0
118236.228_485357.221-Rest,52.354862104141446,4.84767260860014,truck10,2021-05-27T12:53:48.000Z,750.0,13825.0
116640.756_485425.101-Rest,52.355362104199116,4.824072607479761,truck10,2021-05-27T13:33:51.000Z,155.0,13980.0
126550.303_478182.056-Rest,52.290922103542,4.970172614026753,truck11,2021-05-27T07:19:44.000Z,310.0,310.0
126550.303_478182.056-Rest,52.290922103542,4.970172614026753,truck11,2021-05-27T07:20:44.000Z,475.0,785.0
126656.962_478395.140-Rest,52.29281210354089,4.9717526141141,truck11,2021-05-27T07:24:02.000Z,310.0,1095.0
127417.504_478230.994-Rest,52.291402103498086,4.983152614638113,truck11,2021-05-27T07:38:01.000Z,215.0,1310.0
127592.308_478238.511-Rest,52.29152210349013,4.985472614747728,truck11,2021-05-27T07:40:41.000Z,300.0,1610.0
127414.950_478507.948-Rest,52.29381210350429,4.9829726146473945,truck11,2021-05-27T07:45:09.000Z,385.0,1995.0
127839.810_478434.594-Rest,52.29320210348092,4.989142614932359,truck11,2021-05-27T07:48:40.000Z,395.0,2390.0
128047.925_478467.741-Rest,52.29346210347036,4.992252615080272,truck11,2021-05-27T07:51:39.000Z,250.0,2640.0
128047.925_478467.741-Rest,52.29346210347036,4.992252615080272,truck11,2021-05-27T07:52:36.000Z,400.0,3040.0
128072.039_478314.549-Rest,52.29221210346654,4.992502615082531,truck11,2021-05-27T07:56:01.000Z,445.0,3485.0
128072.039_478314.549-Rest,52.29221210346654,4.992502615082531,truck11,2021-05-27T07:58:29.000Z,380.0,3865.0
127684.684_478734.233-Rest,52.29601210349612,4.9867826148425465,truck11,2021-05-27T08:05:29.000Z,330.0,4195.0
127540.653_478736.978-Rest,52.296022103503866,4.984602614740208,truck11,2021-05-27T08:08:35.000Z,290.0,4485.0
127985.989_478744.501-Rest,52.29606210348007,4.991302615055318,truck11,2021-05-27T08:13:28.000Z,15.0,4500.0
127985.989_478744.501-Rest,52.29606210348007,4.991302615055318,truck11,2021-05-27T08:15:01.000Z,410.0,4910.0
127869.263_478679.154-Rest,52.295532103484796,4.989622614972384,truck11,2021-05-27T08:17:46.000Z,290.0,5200.0
127871.803_478549.282-Rest,52.294222103481985,4.989522614957849,truck11,2021-05-27T08:25:35.000Z,185.0,5385.0
127988.933_478473.362-Rest,52.29356210347367,4.991392615040662,truck11,2021-05-27T08:28:01.000Z,120.0,5505.0
127988.933_478473.362-Rest,52.29356210347367,4.991392615040662,truck11,2021-05-27T08:28:56.000Z,260.0,5765.0
128215.497_478478.961-Rest,52.29373210346237,4.994632615194055,truck11,2021-05-27T08:31:22.000Z,240.0,6005.0
128215.497_478478.961-Rest,52.29373210346237,4.994632615194055,truck11,2021-05-27T08:32:20.000Z,440.0,6445.0
127973.067_478366.487-Rest,52.29266210347283,4.991042615017444,truck11,2021-05-27T08:35:01.000Z,265.0,6710.0
127973.067_478366.487-Rest,52.29266210347283,4.991042615017444,truck11,2021-05-27T08:37:07.000Z,330.0,7040.0
127740.260_478341.764-Rest,52.292492103484655,4.987642614856681,truck11,2021-05-27T08:58:33.000Z,215.0,7255.0
127740.260_478341.764-Rest,52.292492103484655,4.987642614856681,truck11,2021-05-27T08:59:20.000Z,155.0,7410.0
127130.702_478504.765-Rest,52.29396210351947,4.978742614450049,truck11,2021-05-27T09:02:56.000Z,235.0,7645.0
127070.154_480899.638-Rest,52.31546210358606,4.977742614558676,truck11,2021-05-27T09:13:45.000Z,410.0,8055.0
127070.154_480899.638-Rest,52.31546210358606,4.977742614558676,truck11,2021-05-27T09:15:07.000Z,490.0,8545.0
127154.075_481046.437-Rest,52.316662103585806,4.979032614628576,truck11,2021-05-27T09:18:02.000Z,340.0,8885.0
127082.701_480948.281-Rest,52.31587210358721,4.977822614565437,truck11,2021-05-27T09:20:21.000Z,230.0,9115.0
127082.701_480948.281-Rest,52.31587210358721,4.977822614565437,truck11,2021-05-27T09:21:16.000Z,180.0,9295.0
126824.970_480884.290-Rest,52.31534210359806,4.974142614387138,truck11,2021-05-27T09:24:00.000Z,95.0,9390.0
126796.056_481104.229-Rest,52.31710210360619,4.973592614373643,truck11,2021-05-27T09:27:12.000Z,630.0,10020.0
126796.056_481104.229-Rest,52.31710210360619,4.973592614373643,truck11,2021-05-27T09:28:24.000Z,265.0,10285.0
127305.834_480728.709-Rest,52.31391210356889,4.98113261470809,truck11,2021-05-27T09:33:32.000Z,35.0,10320.0
127305.834_480728.709-Rest,52.31390210356896,4.981102614706595,truck11,2021-05-27T09:34:42.000Z,340.0,10660.0
127131.575_480825.640-Rest,52.314712103580554,4.978572614592585,truck11,2021-05-27T09:38:33.000Z,380.0,11040.0
127123.446_481368.474-Rest,52.319662103598226,4.9785826146290235,truck11,2021-05-27T09:43:03.000Z,420.0,11460.0
127123.446_481368.474-Rest,52.31965210359819,4.978582614628947,truck11,2021-05-27T09:44:18.000Z,260.0,11720.0
126664.030_481077.142-Rest,52.316732103610434,4.971952614293215,truck11,2021-05-27T09:57:08.000Z,260.0,11980.0
126507.919_481011.610-Rest,52.31617210361692,4.969472614171667,truck11,2021-05-27T10:00:01.000Z,290.0,12270.0
126440.038_481123.192-Rest,52.31725210362406,4.9685026141332775,truck11,2021-05-27T10:03:34.000Z,270.0,12540.0
126490.135_481444.204-Rest,52.32019210363314,4.968982614176731,truck11,2021-05-27T10:06:49.000Z,420.0,12960.0
124591.929_483610.170-Rest,52.339682103806645,4.940992612973677,truck11,2021-05-27T11:08:12.000Z,460.0,13420.0
124524.702_483557.024-Rest,52.339142103806914,4.940102612927665,truck11,2021-05-27T11:17:15.000Z,490.0,13910.0
123612.046_483492.051-Rest,52.338362103844524,4.9267026122827176,truck12,2021-05-27T07:35:10.000Z,145.0,145.0
124196.958_485916.060-Rest,52.3602121039315,4.93517261282463,truck12,2021-05-27T08:13:23.000Z,420.0,565.0
124195.028_486559.170-Rest,52.36614210396662,4.935032612855294,truck12,2021-05-27T08:15:19.000Z,285.0,850.0
124018.699_486210.337-Rest,52.36299210395598,4.932432612709784,truck12,2021-05-27T08:18:00.000Z,385.0,1235.0
124228.845_486567.849-Rest,52.36618210396519,4.93557261288168,truck12,2021-05-27T08:19:26.000Z,85.0,1320.0
124228.845_486567.849-Rest,52.36618210396519,4.93557261288168,truck12,2021-05-27T08:20:57.000Z,150.0,1470.0
124672.912_485924.408-Rest,52.360332103911134,4.94193261315178,truck12,2021-05-27T08:21:07.000Z,555.0,2025.0
124346.776_486569.322-Rest,52.36618210395998,4.937242612962515,truck12,2021-05-27T08:25:26.000Z,115.0,2140.0
124346.776_486569.322-Rest,52.36618210395998,4.937242612962515,truck12,2021-05-27T08:26:43.000Z,120.0,2260.0
124268.444_486232.299-Rest,52.36316210394507,4.936292612897376,truck12,2021-05-27T09:07:41.000Z,270.0,2530.0
123441.596_486309.341-Rest,52.3639121039871,4.923942612305412,truck12,2021-05-27T09:09:50.000Z,80.0,2610.0
123403.399_484178.406-Rest,52.34459210388337,4.923682612176134,truck12,2021-05-27T09:24:41.000Z,240.0,2850.0
123403.399_484178.406-Rest,52.34459210388337,4.923682612176134,truck12,2021-05-27T09:26:02.000Z,180.0,3030.0
123652.512_483976.655-Rest,52.342812103864084,4.927202612333732,truck12,2021-05-27T09:34:17.000Z,425.0,3455.0
123478.427_483966.342-Rest,52.34265210387126,4.924572612206996,truck12,2021-05-27T09:39:44.000Z,260.0,3715.0
123478.427_483966.342-Rest,52.342662103871334,4.924562612206577,truck12,2021-05-27T09:41:12.000Z,420.0,4135.0
123255.065_484547.690-Rest,52.34794210390663,4.921522612092829,truck12,2021-05-27T09:52:28.000Z,60.0,4195.0
123255.065_484547.690-Rest,52.34794210390663,4.921522612092829,truck12,2021-05-27T09:54:27.000Z,435.0,4630.0
122782.647_484805.903-Rest,52.35030210393997,4.91435261176318,truck12,2021-05-27T10:10:10.000Z,315.0,4945.0
123342.268_483767.110-Rest,52.341012103868486,4.922862612115398,truck12,2021-05-27T10:18:05.000Z,345.0,5290.0
123208.245_483831.266-Rest,52.34126210387554,4.920902612023274,truck12,2021-05-27T10:23:30.000Z,290.0,5580.0
123208.245_483831.266-Rest,52.34136210387611,4.920882612022916,truck12,2021-05-27T10:25:16.000Z,250.0,5830.0
123208.245_483831.266-Rest,52.34120210387588,4.920692612012885,truck12,2021-05-27T10:32:28.000Z,445.0,6275.0
123244.422_483741.401-Rest,52.34046210387037,4.921372612040945,truck12,2021-05-27T10:36:12.000Z,425.0,6700.0
122982.331_483599.949-Rest,52.33944210387805,4.9171426118330315,truck12,2021-05-27T10:45:25.000Z,285.0,6985.0
123384.630_484413.134-Rest,52.34667210389518,4.923212612166166,truck12,2021-05-27T10:53:49.000Z,780.0,7765.0
123390.579_484489.943-Rest,52.34756210389902,4.923432612182065,truck12,2021-05-27T10:59:34.000Z,400.0,8165.0
123390.579_484489.943-Rest,52.34756210389902,4.923432612182065,truck12,2021-05-27T11:00:37.000Z,5.0,8170.0
123416.212_484271.677-Rest,52.3453821038875,4.923622612178026,truck12,2021-05-27T11:05:59.000Z,490.0,8660.0
123333.768_484255.077-Rest,52.345252103889884,4.922612612128902,truck12,2021-05-27T11:10:40.000Z,360.0,9020.0
123333.768_484255.077-Rest,52.345252103889884,4.922612612128902,truck12,2021-05-27T11:11:45.000Z,355.0,9375.0
122374.977_484402.287-Rest,52.34663210393913,4.908142611444777,truck12,2021-05-27T11:12:58.000Z,360.0,9735.0
122374.977_484402.287-Rest,52.34663210393909,4.908152611445253,truck12,2021-05-27T11:14:14.000Z,205.0,9940.0
122374.977_484402.287-Rest,52.34663210393907,4.90816261144573,truck12,2021-05-27T11:15:26.000Z,280.0,10220.0
