date,truck_num,tot_weight
2020-01-09,truck14,1200.0
2020-01-09,truck15,13515.0
2020-01-09,truck16,15700.0
2020-01-09,truck17,15845.0
2020-01-09,truck18,14525.0
2020-01-09,truck19,13880.0
2020-01-09,truck20,15490.0
2020-01-09,truck21,2975.0
2020-01-09,truck22,15940.0
2020-01-09,truck23,7360.0
2020-01-09,truck24,1265.0
2020-01-09,truck25,3975.0
2020-01-09,truck26,340.0
2020-01-09,truck27,14400.0
2020-01-09,truck28,4215.0
2020-01-09,truck29,7375.0
2020-01-09,truck30,14670.0
2020-01-09,truck31,3445.0
2020-01-10,truck0,15660.0
2020-01-10,truck1,15975.0
2020-01-10,truck2,15740.0
2020-01-10,truck3,15810.0
2020-01-10,truck4,15915.0
2020-01-10,truck5,6185.0
2020-01-10,truck6,15990.0
2020-01-10,truck7,15955.0
2020-01-10,truck8,14695.0
2020-01-10,truck9,6890.0
2020-01-10,truck10,15990.0
2020-01-10,truck11,7825.0
2020-01-10,truck12,13490.0
2020-01-10,truck13,700.0
2020-01-10,truck14,15920.0
2020-01-10,truck15,15250.0
2020-01-10,truck16,15365.0
2020-01-10,truck17,15945.0
2020-01-10,truck18,12775.0
2020-01-10,truck19,15880.0
2020-01-10,truck20,255.0
2020-01-10,truck21,15195.0
2020-01-10,truck22,8325.0
2020-01-10,truck23,13515.0
2020-01-10,truck24,1865.0
2020-01-10,truck25,5725.0
2020-01-10,truck26,15250.0
2020-01-10,truck27,800.0
2020-01-10,truck28,255.0
2020-01-10,truck29,15220.0
2020-01-10,truck30,7325.0
2020-01-10,truck31,140.0
2020-01-11,truck0,11700.0
2020-01-11,truck1,4980.0
2020-01-11,truck2,15665.0
2020-01-11,truck3,4230.0
2020-01-11,truck4,12605.0
2020-01-11,truck5,15590.0
2020-01-11,truck6,2670.0
2020-01-11,truck7,8885.0
2020-01-11,truck8,5030.0
2020-01-11,truck9,13470.0
2020-01-11,truck10,1650.0
2020-01-11,truck11,15970.0
2020-01-11,truck12,1115.0
2020-01-11,truck13,4140.0
2020-01-11,truck14,15670.0
2020-01-11,truck15,3880.0
2020-01-11,truck16,14355.0
2020-01-11,truck17,10040.0
2020-01-12,truck0,7120.0
2020-01-12,truck1,7825.0
2020-01-13,truck0,15945.0
2020-01-13,truck1,15710.0
2020-01-13,truck2,15945.0
2020-01-13,truck3,15915.0
2020-01-13,truck4,12385.0
2020-01-13,truck5,15995.0
2020-01-13,truck6,14370.0
2020-01-13,truck7,3450.0
2020-01-13,truck8,15890.0
2020-01-13,truck9,15960.0
2020-01-13,truck10,15785.0
2020-01-13,truck11,15935.0
2020-01-13,truck12,7630.0
2020-01-13,truck13,13460.0
2020-01-13,truck14,15645.0
2020-01-13,truck15,14645.0
2020-01-13,truck16,15995.0
2020-01-13,truck17,11455.0
2020-01-13,truck18,15800.0
2020-01-13,truck19,15775.0
2020-01-13,truck20,15800.0
2020-01-13,truck21,1395.0
2020-01-13,truck22,6015.0
2020-01-13,truck23,15180.0
2020-01-13,truck24,15725.0
2020-01-13,truck25,13375.0
2020-01-13,truck26,8125.0
2020-01-13,truck27,15955.0
2020-01-13,truck28,15790.0
2020-01-13,truck29,7255.0
2020-01-13,truck30,8800.0
2020-01-13,truck31,4050.0
2020-01-13,truck32,15875.0
2020-01-13,truck33,15190.0
2020-01-13,truck34,15975.0
2020-01-13,truck35,2835.0
2020-01-13,truck36,8420.0
2020-01-13,truck37,6270.0
2020-01-13,truck38,2005.0
2020-01-13,truck39,3035.0
2020-01-14,truck0,8585.0
2020-01-14,truck1,15975.0
2020-01-14,truck2,15975.0
2020-01-14,truck3,15810.0
2020-01-14,truck4,15870.0
2020-01-14,truck5,15985.0
2020-01-14,truck6,15960.0
2020-01-14,truck7,15880.0
2020-01-14,truck8,15990.0
2020-01-14,truck9,10245.0
2020-01-14,truck10,9725.0
2020-01-14,truck11,14880.0
2020-01-14,truck12,8875.0
2020-01-14,truck13,2065.0
2020-01-14,truck14,15860.0
2020-01-14,truck15,15790.0
2020-01-14,truck16,15705.0
2020-01-14,truck17,14550.0
2020-01-14,truck18,15810.0
2020-01-14,truck19,13690.0
2020-01-14,truck20,15820.0
2020-01-14,truck21,5305.0
2020-01-14,truck22,8075.0
2020-01-14,truck23,13560.0
2020-01-14,truck24,15890.0
2020-01-14,truck25,1195.0
2020-01-14,truck26,6525.0
2020-01-14,truck27,2365.0
2020-01-14,truck28,8590.0
2020-01-14,truck29,8805.0
2020-01-14,truck30,8670.0
2020-01-14,truck31,13100.0
2020-01-14,truck32,5135.0
2020-01-15,truck0,15815.0
2020-01-15,truck1,15810.0
2020-01-15,truck2,13315.0
2020-01-15,truck3,15900.0
2020-01-15,truck4,15730.0
2020-01-15,truck5,1140.0
2020-01-15,truck6,6725.0
2020-01-15,truck7,15945.0
2020-01-15,truck8,14730.0
2020-01-15,truck9,12625.0
2020-01-15,truck10,15940.0
2020-01-15,truck11,15875.0
2020-01-15,truck12,9750.0
2020-01-15,truck13,11155.0
2020-01-15,truck14,5250.0
2020-01-15,truck15,15910.0
2020-01-15,truck16,11480.0
2020-01-15,truck17,15795.0
2020-01-15,truck18,25.0
2020-01-15,truck19,10000.0
2020-01-15,truck20,15740.0
2020-01-15,truck21,5960.0
2020-01-15,truck22,6495.0
2020-01-15,truck23,13940.0
2020-01-15,truck24,4940.0
2020-01-15,truck25,1430.0
