id,lat,long
117755.826_486853.475-Rest,52.3683,4.8403563
117756.929_485998.872-Rest,52.360622,4.840467
117760.942_487795.771-Rest,52.37677,4.8403273
117765.850_485246.407-Rest,52.35386,4.8406816
117767.561_484901.397-Rest,52.350758,4.840745
117767.967_487630.773-Rest,52.375286,4.8404484
117767.988_486959.901-Rest,52.36926,4.8405232
117771.470_488517.294-Rest,52.383255,4.8404016
117773.395_488449.450-Rest,52.382645,4.8404374
117773.536_487555.635-Rest,52.37461,4.8405385
117774.921_488402.583-Rest,52.382225,4.840465
117775.589_486107.941-Rest,52.361595,4.84067
117781.657_485910.162-Rest,52.359825,4.84084
117786.803_487828.323-Rest,52.377064,4.840703
117792.170_486730.495-Rest,52.3672,4.8409038
117793.641_485086.669-Rest,52.352425,4.841107
117793.944_486589.682-Rest,52.365932,4.8409452
117794.846_486625.628-Rest,52.366257,4.8409543
117795.037_486622.705-Rest,52.36623,4.8409576
117797.786_486446.250-Rest,52.364643,4.8410172
117801.122_488136.820-Rest,52.379837,4.8408794
117804.817_486553.501-Rest,52.36561,4.841109
117809.356_486267.572-Rest,52.363037,4.841207
117812.459_487925.095-Rest,52.377937,4.841069
117813.862_485948.974-Rest,52.360176,4.8413086
117822.329_487439.436-Rest,52.373573,4.841268
117822.330_487463.448-Rest,52.373787,4.841265
117824.582_487615.542-Rest,52.375156,4.8412814
117826.325_487709.901-Rest,52.376003,4.8412967
117826.773_484818.629-Rest,52.350018,4.841623
117829.569_487512.296-Rest,52.374226,4.8413663
117844.152_488528.174-Rest,52.383358,4.841468
117845.158_487774.359-Rest,52.376583,4.841566
117847.660_488486.811-Rest,52.382988,4.841524
117848.680_486826.378-Rest,52.368065,4.8417225
117849.082_488359.382-Rest,52.38184,4.841559
117849.979_488399.575-Rest,52.382202,4.841568
117856.885_488275.525-Rest,52.38109,4.841683
117858.026_488307.094-Rest,52.38137,4.8416963
117858.870_488195.887-Rest,52.38037,4.841721
117859.751_488106.940-Rest,52.379574,4.8417435
117861.836_484623.125-Rest,52.348263,4.8421593
117862.151_484498.706-Rest,52.347145,4.8421774
117865.873_487861.146-Rest,52.377365,4.841861
117868.651_487888.831-Rest,52.377613,4.8418984
117890.514_487872.452-Rest,52.37747,4.8422213
117898.194_487685.755-Rest,52.37579,4.842355
117920.812_488475.779-Rest,52.382893,4.8426
117922.346_488416.294-Rest,52.38236,4.842629
117924.698_486056.288-Rest,52.36115,4.8429236
117927.929_488041.962-Rest,52.378994,4.842752
117927.951_488325.779-Rest,52.381546,4.842721
117929.953_488356.936-Rest,52.381824,4.842747
117930.825_488208.124-Rest,52.380486,4.8427763
117931.767_486588.200-Rest,52.36593,4.842969
117932.688_485276.899-Rest,52.354145,4.843127
117936.363_488116.143-Rest,52.37966,4.842868
117936.569_488131.160-Rest,52.379795,4.8428693
117938.285_486286.340-Rest,52.363216,4.8430977
117939.484_487845.378-Rest,52.377228,4.8429437
117943.813_487332.743-Rest,52.37262,4.8430634
117946.846_484562.056-Rest,52.34772,4.8434134
117947.705_484516.701-Rest,52.347313,4.843431
117957.226_484647.667-Rest,52.34849,4.8435564
117958.774_487500.806-Rest,52.374134,4.8432646
117964.081_484829.277-Rest,52.350124,4.843637
117977.547_487592.677-Rest,52.374958,4.84353
117979.925_488095.169-Rest,52.379475,4.8435097
117983.284_484723.827-Rest,52.34918,4.8439302
117991.733_488103.830-Rest,52.379555,4.8436823
117993.163_485582.131-Rest,52.35689,4.843981
117996.997_484923.418-Rest,52.35097,4.8441095
117997.164_484845.540-Rest,52.350273,4.8441205
118000.338_484718.764-Rest,52.349133,4.844181
118002.181_488312.081-Rest,52.381428,4.843813
118003.265_488273.273-Rest,52.381077,4.843833
118006.696_485596.561-Rest,52.35702,4.8441777
118008.250_488226.102-Rest,52.380653,4.8439116
118008.706_488143.018-Rest,52.379906,4.8439274
118030.655_487361.613-Rest,52.372887,4.8443356
118036.081_487478.944-Rest,52.37394,4.8444023
118037.293_484560.428-Rest,52.347713,4.844741
118040.525_484658.666-Rest,52.348595,4.8447776
118064.543_487666.786-Rest,52.37563,4.8447995
118069.140_487499.582-Rest,52.37413,4.8448853
118079.603_485503.067-Rest,52.356186,4.845258
118097.000_485503.752-Rest,52.356194,4.845514
118105.950_487593.607-Rest,52.374977,4.8454156
118117.070_485329.807-Rest,52.354633,4.845827
118123.014_483704.366-Rest,52.340023,4.8460927
118123.157_485205.298-Rest,52.35351,4.84593
118123.169_484776.176-Rest,52.349655,4.8459773
118123.950_485053.657-Rest,52.35215,4.8459587
118125.015_483857.418-Rest,52.3414,4.846105
118125.766_484669.752-Rest,52.3487,4.8460274
118131.677_487515.082-Rest,52.37427,4.8458023
118132.008_484481.204-Rest,52.347008,4.8461394
118133.345_488315.667-Rest,52.381466,4.845739
118136.653_488213.002-Rest,52.380547,4.8457985
118137.366_484928.471-Rest,52.351025,4.846169
118137.842_488902.408-Rest,52.38674,4.8457403
118138.250_488106.458-Rest,52.37959,4.845834
118138.649_488325.263-Rest,52.381554,4.8458157
118145.493_487506.150-Rest,52.37419,4.846006
118150.414_485690.469-Rest,52.357876,4.846277
118152.092_483861.173-Rest,52.341434,4.8465023
118154.351_487318.473-Rest,52.372505,4.8461566
118160.643_487651.578-Rest,52.3755,4.8462124
118163.804_487857.992-Rest,52.377357,4.846236
118172.162_487604.440-Rest,52.37508,4.846387
118177.843_488534.181-Rest,52.383434,4.8463683
118179.133_485124.455-Rest,52.35279,4.8467607
118184.666_487793.548-Rest,52.376778,4.8465495
118186.541_487351.558-Rest,52.372807,4.846626
118187.204_484830.457-Rest,52.350147,4.8469114
118191.161_484769.398-Rest,52.3496,4.8469763
118191.871_487846.470-Rest,52.377254,4.8466496
118192.285_484460.770-Rest,52.34683,4.8470263
118195.979_487613.818-Rest,52.375164,4.8467355
118199.255_485287.493-Rest,52.354256,4.8470383
118199.752_487561.885-Rest,52.3747,4.8467965
118201.892_487814.216-Rest,52.376965,4.8468003
118204.382_488569.111-Rest,52.38375,4.846754
118206.995_488819.309-Rest,52.385998,4.846765
118210.015_484471.666-Rest,52.346924,4.8472853
118210.701_488272.946-Rest,52.38109,4.8468795
118211.999_487269.541-Rest,52.37207,4.847008
118212.941_488190.276-Rest,52.380344,4.8469214
118214.005_488007.667-Rest,52.378704,4.846957
118214.832_484591.519-Rest,52.348003,4.847343
118217.624_485576.244-Rest,52.356853,4.847276
118224.884_487977.705-Rest,52.378437,4.8471203
118225.124_488558.755-Rest,52.38366,4.84706
118231.354_487463.661-Rest,52.373817,4.8472714
118233.006_488656.373-Rest,52.384537,4.847165
118236.228_485357.221-Rest,52.354885,4.8475733
118238.606_484334.853-Rest,52.3457,4.8477197
118238.953_487920.196-Rest,52.377922,4.847333
118239.478_485058.453-Rest,52.3522,4.847654
118242.086_485128.168-Rest,52.35283,4.8476844
118242.228_488029.460-Rest,52.378902,4.847369
118244.089_484816.110-Rest,52.350025,4.847748
118245.469_487424.984-Rest,52.37347,4.8474827
118248.028_487182.811-Rest,52.371292,4.847547
118252.739_487686.908-Rest,52.375824,4.847561
118255.732_484130.889-Rest,52.343864,4.8479934
118256.552_485233.542-Rest,52.353775,4.847885
118256.663_488116.109-Rest,52.37968,4.847572
118259.991_484666.549-Rest,52.348682,4.8479977
118260.196_487562.180-Rest,52.374702,4.8476844
118266.836_487863.236-Rest,52.37741,4.8477488
118269.559_487345.704-Rest,52.37276,4.847845
118270.809_487519.974-Rest,52.374325,4.8478446
118274.958_488664.189-Rest,52.38461,4.8477807
118274.979_484113.607-Rest,52.34371,4.8482776
118277.884_488518.250-Rest,52.383297,4.8478394
118279.027_488339.935-Rest,52.381695,4.8478756
118280.292_487293.561-Rest,52.37229,4.8480086
118282.105_487554.095-Rest,52.374634,4.8480067
118283.550_488262.156-Rest,52.380997,4.8479505
118284.169_487474.324-Rest,52.373917,4.848046
118285.526_488205.294-Rest,52.380486,4.8479857
118286.494_487762.803-Rest,52.37651,4.848048
118287.469_487957.472-Rest,52.378258,4.8480415
118288.054_484967.674-Rest,52.351387,4.8483763
118294.889_484655.096-Rest,52.34858,4.8485107
118295.897_487511.349-Rest,52.37425,4.848214
118298.081_484499.575-Rest,52.347183,4.8485746
118298.102_483729.968-Rest,52.340267,4.848659
118298.565_488144.266-Rest,52.37994,4.848184
118299.938_487026.737-Rest,52.369896,4.848326
118300.515_487646.017-Rest,52.37546,4.848267
118302.259_484764.123-Rest,52.34956,4.848607
118302.799_485284.255-Rest,52.354237,4.8485584
118303.535_484867.004-Rest,52.350487,4.8486147
118305.489_487212.726-Rest,52.371567,4.8483872
118305.651_487419.118-Rest,52.37342,4.848367
118308.102_487468.862-Rest,52.373867,4.8483977
118308.370_485124.149-Rest,52.352795,4.8486576
118313.886_486976.340-Rest,52.369442,4.8485365
118319.873_488136.680-Rest,52.37987,4.848498
118321.615_487776.167-Rest,52.376633,4.8485627
118323.962_487425.296-Rest,52.373478,4.8486357
118330.290_487994.161-Rest,52.37859,4.848666
118330.793_488578.042-Rest,52.38384,4.84861
118330.996_487852.700-Rest,52.37732,4.848692
118335.119_487118.907-Rest,52.370724,4.8488326
118336.689_487385.684-Rest,52.373123,4.848827
118345.428_487298.690-Rest,52.37234,4.8489647
118346.760_484734.743-Rest,52.349308,4.8492355
118347.028_486852.997-Rest,52.368336,4.8490367
118354.534_488338.248-Rest,52.381687,4.8489847
118355.907_488286.220-Rest,52.381218,4.8490105
118356.480_487049.628-Rest,52.370106,4.849154
118357.282_487530.963-Rest,52.37443,4.849113
118358.349_488192.791-Rest,52.38038,4.8490567
118358.637_483896.377-Rest,52.341766,4.8495293
118358.831_485533.288-Rest,52.356476,4.849354
118364.344_485846.058-Rest,52.359287,4.8494005
118369.631_484878.326-Rest,52.35059,4.8495836
118370.583_485006.729-Rest,52.351746,4.8495836
118370.646_487344.552-Rest,52.372757,4.84933
118373.859_488680.607-Rest,52.38476,4.8492312
118374.028_488449.305-Rest,52.382683,4.849259
118374.167_488546.909-Rest,52.38356,4.8492503
118374.786_487008.601-Rest,52.369736,4.849427
118376.143_488164.072-Rest,52.380123,4.8493214
118377.328_487191.942-Rest,52.371384,4.8494444
118377.546_487475.137-Rest,52.373928,4.8494167
118378.161_485620.362-Rest,52.35726,4.849628
118378.432_487986.805-Rest,52.37853,4.8493743
118379.570_487252.722-Rest,52.371933,4.8494706
118383.912_488157.267-Rest,52.380062,4.849436
118385.355_486716.525-Rest,52.36711,4.849614
118388.431_487797.540-Rest,52.376827,4.8495417
118391.674_488013.923-Rest,52.378773,4.8495655
118393.501_488619.970-Rest,52.38422,4.8495264
118395.440_487133.647-Rest,52.37086,4.8497167
118397.431_487418.614-Rest,52.373425,4.849715
118399.127_484553.713-Rest,52.347675,4.850052
118400.631_485198.082-Rest,52.353466,4.8500037
118400.733_486224.935-Rest,52.362694,4.8498936
118400.845_486914.218-Rest,52.36889,4.84982
118403.201_485910.387-Rest,52.359867,4.849964
118403.413_486016.443-Rest,52.36082,4.8499556
118404.709_485425.083-Rest,52.355507,4.850039
118406.298_485358.282-Rest,52.354908,4.8500695
118413.346_488405.719-Rest,52.382294,4.849841
118416.570_485013.146-Rest,52.351807,4.850258
118418.538_485054.645-Rest,52.35218,4.850282
118420.347_487122.370-Rest,52.37076,4.850084
118420.353_486588.601-Rest,52.365967,4.850142
118421.966_487322.055-Rest,52.37256,4.8500857
118423.577_488598.328-Rest,52.384026,4.8499703
118424.270_486126.674-Rest,52.361813,4.85025
118425.404_488185.283-Rest,52.380314,4.8500423
118429.198_488348.656-Rest,52.381783,4.85008
118433.784_487812.218-Rest,52.376965,4.850206
118434.307_486791.914-Rest,52.367794,4.8503246
118434.453_484911.836-Rest,52.350895,4.850531
118437.350_484726.492-Rest,52.34923,4.850594
118438.559_485198.122-Rest,52.35347,4.85056
118438.752_488029.036-Rest,52.37891,4.8502555
118442.701_485357.790-Rest,52.354904,4.8506036
118443.243_487243.449-Rest,52.371853,4.8504066
118443.429_484992.043-Rest,52.35162,4.850654
118443.885_487386.658-Rest,52.37314,4.8504004
118445.977_485785.505-Rest,52.35875,4.8506055
118446.756_486374.367-Rest,52.36404,4.850553
118447.354_486682.112-Rest,52.366806,4.8505282
118448.202_488174.427-Rest,52.38022,4.8503785
118449.862_484606.829-Rest,52.348156,4.8507905
118451.940_487891.203-Rest,52.377674,4.850464
118452.228_486513.775-Rest,52.365295,4.850618
118455.441_487371.746-Rest,52.373005,4.850572
118457.405_487868.614-Rest,52.377472,4.850547
118459.858_486901.408-Rest,52.36878,4.850688
118461.412_488595.566-Rest,52.384007,4.8505263
118464.354_484620.674-Rest,52.34828,4.8510017
118465.512_485620.976-Rest,52.357273,4.85091
118465.664_486886.125-Rest,52.36864,4.850775
118468.943_486271.716-Rest,52.36312,4.8508897
118471.844_488676.632-Rest,52.384735,4.850671
118471.944_486205.956-Rest,52.36253,4.8509407
118472.323_488650.241-Rest,52.3845,4.850681
118473.516_486059.630-Rest,52.361214,4.85098
118474.138_488562.932-Rest,52.383713,4.850717
118474.885_485960.167-Rest,52.36032,4.851011
118477.301_487811.892-Rest,52.376965,4.850845
118486.117_487137.921-Rest,52.370907,4.851048
118487.724_488365.367-Rest,52.38194,4.850938
118489.424_485290.547-Rest,52.354305,4.851297
118490.587_486127.491-Rest,52.361824,4.851223
118493.149_485863.244-Rest,52.35945,4.8512893
118493.675_488023.682-Rest,52.37887,4.8510623
118494.782_485172.583-Rest,52.353245,4.8513885
118494.903_485122.453-Rest,52.352795,4.8513956
118495.226_485185.544-Rest,52.35336,4.851393
118499.542_486548.120-Rest,52.36561,4.851309
118500.772_486759.338-Rest,52.367504,4.851304
118502.664_486415.848-Rest,52.364418,4.851369
118503.379_488191.271-Rest,52.380375,4.8511868
118503.853_488509.704-Rest,52.383236,4.851159
118505.027_487958.080-Rest,52.378277,4.8512363
118508.521_488180.440-Rest,52.380276,4.8512635
118512.868_487327.520-Rest,52.372612,4.85142
118515.939_487985.586-Rest,52.378525,4.8513937
118518.949_484288.204-Rest,52.3453,4.851839
118518.972_487206.659-Rest,52.371525,4.851523
118518.986_484823.462-Rest,52.35011,4.8517814
118522.110_488125.322-Rest,52.379784,4.851469
118523.707_486272.325-Rest,52.36313,4.8516936
118525.701_486888.292-Rest,52.368664,4.851656
118526.080_487889.879-Rest,52.377666,4.851553
118527.124_488333.358-Rest,52.381653,4.85152
118529.213_485495.744-Rest,52.35615,4.8518586
118530.433_486126.735-Rest,52.36182,4.851808
118532.607_484936.841-Rest,52.351128,4.8519692
118537.935_484722.872-Rest,52.349205,4.8520703
118538.493_488075.147-Rest,52.379333,4.851715
118540.445_488649.292-Rest,52.384495,4.851681
118541.140_488601.930-Rest,52.384068,4.851697
118541.805_488567.176-Rest,52.383755,4.8517103
118542.365_486899.079-Rest,52.368763,4.8518996
118542.615_486607.251-Rest,52.366142,4.851935
118544.792_484360.204-Rest,52.345947,4.8522105
118545.236_486204.599-Rest,52.362522,4.852017
118545.824_486945.525-Rest,52.369183,4.8519454
118546.586_488417.606-Rest,52.382412,4.8517966
118546.686_486811.790-Rest,52.36798,4.8519726
118547.284_486050.806-Rest,52.36114,4.8520637
118548.291_485983.864-Rest,52.36054,4.8520856
118549.254_485889.871-Rest,52.359695,4.85211
118550.265_488551.959-Rest,52.383617,4.851836
118550.400_485814.826-Rest,52.35902,4.852135
118550.435_487066.262-Rest,52.370266,4.8519998
118557.063_486458.563-Rest,52.364807,4.8521633
118559.034_487852.624-Rest,52.377335,4.852041
118561.011_484219.783-Rest,52.344685,4.8524637
118561.210_485288.407-Rest,52.35429,4.8523507
118562.964_487069.630-Rest,52.370296,4.8521833
118564.330_488217.519-Rest,52.380615,4.852079
118565.588_486742.781-Rest,52.36736,4.8522573
118567.466_485077.861-Rest,52.352398,4.8524656
118567.691_484866.762-Rest,52.350502,4.8524914
118569.336_487977.853-Rest,52.37846,4.8521786
118570.073_487219.896-Rest,52.371647,4.8522716
118571.630_485426.537-Rest,52.35553,4.852489
118579.548_486328.398-Rest,52.363636,4.852507
118581.540_487014.381-Rest,52.369804,4.8524623
118584.345_488381.721-Rest,52.38209,4.8523555
118584.499_486746.528-Rest,52.367397,4.852535
118586.558_485802.490-Rest,52.35891,4.8526673
118587.116_487092.884-Rest,52.37051,4.8525357
118589.387_486944.674-Rest,52.369175,4.852585
118589.922_485617.796-Rest,52.35725,4.8527365
118590.010_487077.102-Rest,52.370365,4.8525796
118591.058_486407.537-Rest,52.36435,4.852668
118594.553_487896.024-Rest,52.377728,4.8525577
118594.627_485203.622-Rest,52.35353,4.8528504
118596.763_486629.251-Rest,52.36634,4.8527274
118597.789_488625.730-Rest,52.384285,4.852526
118598.313_488683.886-Rest,52.384808,4.8525276
118598.510_488582.758-Rest,52.3839,4.8525414
118600.016_488261.313-Rest,52.381012,4.8525987
118602.057_487349.679-Rest,52.372818,4.8527274
118603.320_485677.617-Rest,52.35779,4.8529267
118603.326_484995.455-Rest,52.351658,4.8530006
118604.940_488495.409-Rest,52.383114,4.8526454
118606.150_484295.065-Rest,52.345364,4.853118
118607.596_486662.118-Rest,52.36664,4.852883
118609.272_487850.406-Rest,52.37732,4.852779
118613.580_484804.614-Rest,52.349945,4.853172
118613.670_486550.454-Rest,52.365635,4.8529844
118616.012_485939.494-Rest,52.360146,4.8530846
118617.686_487295.819-Rest,52.372334,4.8529625
118618.738_486275.094-Rest,52.36316,4.8530884
118619.744_488015.190-Rest,52.3788,4.852915
118620.035_485360.723-Rest,52.354942,4.853206
118620.633_486116.648-Rest,52.361736,4.853133
118622.278_488345.401-Rest,52.381767,4.8529162
118624.730_487422.647-Rest,52.373474,4.853052
118625.115_488540.943-Rest,52.383526,4.8529367
118626.937_484428.801-Rest,52.34657,4.8534083
118631.234_486803.405-Rest,52.36791,4.8532147
118631.997_488429.750-Rest,52.382526,4.8530498
118632.006_486566.130-Rest,52.365776,4.853252
118633.321_487105.618-Rest,52.370625,4.853213
118633.737_485099.794-Rest,52.3526,4.8534355
118633.947_486495.666-Rest,52.365143,4.8532877
118635.885_487177.662-Rest,52.371273,4.8532424
118635.912_488506.799-Rest,52.38322,4.853099
118636.816_486278.810-Rest,52.363194,4.8533535
118637.534_484915.540-Rest,52.350945,4.8535113
118640.276_486037.299-Rest,52.361027,4.8534303
118640.337_488328.083-Rest,52.381615,4.8531833
118640.706_485152.743-Rest,52.353077,4.8535323
118646.495_488146.396-Rest,52.379982,4.8532934
118647.726_486740.309-Rest,52.367344,4.8534636
118648.691_485471.869-Rest,52.355946,4.853615
118649.997_485931.911-Rest,52.360077,4.8535843
118650.038_486920.216-Rest,52.36896,4.853478
118651.515_486161.681-Rest,52.362144,4.853582
118651.617_488021.738-Rest,52.37886,4.853382
118653.905_487364.378-Rest,52.37295,4.853487
118657.392_485791.764-Rest,52.358818,4.8537083
118659.767_488651.738-Rest,52.38452,4.8534336
118660.433_488614.998-Rest,52.384193,4.8534474
118661.352_488564.658-Rest,52.38374,4.8534665
118666.911_485747.526-Rest,52.35842,4.8538527
118668.903_486693.840-Rest,52.36693,4.85378
118672.732_484243.898-Rest,52.34491,4.8541
118674.744_484338.161-Rest,52.345757,4.85412
118676.755_488052.919-Rest,52.379143,4.853748
118678.058_488180.869-Rest,52.38029,4.853753
118678.201_487276.422-Rest,52.372166,4.853853
118679.697_485305.804-Rest,52.354454,4.854088
118680.417_485371.590-Rest,52.355045,4.8540916
118680.894_486989.663-Rest,52.369587,4.853924
118682.000_484397.219-Rest,52.346287,4.85422
118682.226_485618.749-Rest,52.357265,4.854091
118682.568_488447.537-Rest,52.38269,4.8537908
118685.282_487103.249-Rest,52.37061,4.853976
118685.690_486574.998-Rest,52.36586,4.8540387
118688.251_488544.977-Rest,52.383564,4.8538637
118689.340_486871.797-Rest,52.368526,4.8540606
118690.717_486418.497-Rest,52.364456,4.85413
118691.543_486244.757-Rest,52.362892,4.8541603
118697.036_487123.063-Rest,52.37079,4.8541465
118699.797_488360.175-Rest,52.381905,4.854053
118701.440_486066.479-Rest,52.36129,4.854325
118706.009_487175.355-Rest,52.371258,4.8542724
118706.423_484776.139-Rest,52.349693,4.8545375
118706.719_484812.596-Rest,52.35002,4.854538
118706.797_484308.211-Rest,52.34549,4.8545933
118706.814_486165.775-Rest,52.362183,4.854393
118708.636_488063.144-Rest,52.37924,4.854215
118710.374_485935.167-Rest,52.36011,4.8544703
118710.748_485920.749-Rest,52.35998,4.8544774
118712.638_487050.195-Rest,52.370132,4.8543835
118713.738_485510.481-Rest,52.356297,4.8545656
118718.630_487469.178-Rest,52.373898,4.854426
118720.127_486697.268-Rest,52.366962,4.8545313
118720.674_485851.081-Rest,52.359356,4.8546305
118725.173_487858.977-Rest,52.377403,4.85448
118726.174_486388.377-Rest,52.364185,4.8546534
118726.714_484455.489-Rest,52.346813,4.85487
118726.767_488628.758-Rest,52.38432,4.85442
118727.574_488580.127-Rest,52.383884,4.8544374
118730.029_488501.420-Rest,52.383175,4.854482
118734.010_488665.793-Rest,52.384655,4.8545227
118737.993_487387.927-Rest,52.37317,4.854719
118745.620_485005.820-Rest,52.35176,4.8550878
118749.458_486931.500-Rest,52.36907,4.8549366
118751.543_486325.634-Rest,52.363625,4.8550324
118752.331_488037.097-Rest,52.379005,4.85486
118752.859_485530.005-Rest,52.356472,4.855138
118753.562_484362.545-Rest,52.34598,4.8552737
118754.617_488112.977-Rest,52.37969,4.854885
118755.392_486570.040-Rest,52.36582,4.855063
118756.448_487884.773-Rest,52.377636,4.8549366
118757.928_487278.347-Rest,52.372185,4.855024
118761.543_486421.290-Rest,52.364483,4.8551693
118762.928_488347.093-Rest,52.38179,4.854982
118765.131_485811.329-Rest,52.359,4.8552876
118767.673_486389.716-Rest,52.3642,4.8552623
118768.022_486259.592-Rest,52.36303,4.855282
118768.430_487503.156-Rest,52.374207,4.8551536
118769.012_485953.293-Rest,52.36028,4.855329
118769.016_487125.188-Rest,52.37081,4.855203
118769.685_488248.136-Rest,52.3809,4.8550916
118770.351_485266.936-Rest,52.35411,4.855423
118770.801_484264.477-Rest,52.3451,4.8555374
118772.005_486184.957-Rest,52.362362,4.855348
118773.179_486843.820-Rest,52.368282,4.855294
118774.074_486755.555-Rest,52.36749,4.855317
118774.534_486954.811-Rest,52.36928,4.8553023
118775.453_486069.622-Rest,52.361324,4.855411
118777.539_487171.184-Rest,52.371223,4.8553233
118778.449_488750.912-Rest,52.38542,4.8551664
118782.396_485207.890-Rest,52.35358,4.855606
118787.476_484420.545-Rest,52.346504,4.8557653
118787.893_488294.724-Rest,52.381325,4.8553543
118788.031_487897.816-Rest,52.377754,4.855399
118788.345_485087.629-Rest,52.3525,4.855706
118789.189_485152.974-Rest,52.35309,4.8557115
118790.514_486033.390-Rest,52.361,4.855636
118790.594_486624.649-Rest,52.366314,4.8555737
118793.340_488617.576-Rest,52.384224,4.855399
118793.857_487417.609-Rest,52.37344,4.855536
118795.375_488520.011-Rest,52.383347,4.8554397
118796.866_488434.276-Rest,52.382576,4.8554707
118797.890_487017.849-Rest,52.369846,4.8556385
118799.640_488152.232-Rest,52.380043,4.855542
118799.762_486485.295-Rest,52.365063,4.8557234
118803.749_486564.883-Rest,52.365776,4.8557734
118804.443_485592.159-Rest,52.357037,4.8558884
118806.165_482965.350-Rest,52.333427,4.856196
118808.379_485776.448-Rest,52.358692,4.855926
118808.815_488361.966-Rest,52.381927,4.8556542
118810.916_488304.995-Rest,52.381416,4.855691
118811.815_484374.131-Rest,52.34609,4.8561273
118813.384_488023.390-Rest,52.378887,4.8557577
118817.725_487286.365-Rest,52.37226,4.855901
118819.407_488009.856-Rest,52.378765,4.855848
118820.140_484475.411-Rest,52.347,4.856239
118821.227_485894.987-Rest,52.359756,4.856102
118821.713_487898.125-Rest,52.37776,4.8558936
118822.654_484894.101-Rest,52.35076,4.8562307
118824.020_486070.008-Rest,52.361332,4.856124
118824.574_486406.970-Rest,52.36436,4.856096
118827.017_487732.629-Rest,52.376274,4.855989
118830.727_484608.874-Rest,52.3482,4.8563795
118831.676_486181.682-Rest,52.362335,4.8562245
118831.832_486295.272-Rest,52.363358,4.8562145
118831.925_488646.467-Rest,52.384487,4.8559628
118832.658_485318.132-Rest,52.354576,4.856332
118832.677_487436.468-Rest,52.37361,4.8561044
118835.175_488447.496-Rest,52.382698,4.856032
118835.380_487187.202-Rest,52.371372,4.8561707
118836.118_486068.250-Rest,52.361317,4.856302
118838.962_485074.589-Rest,52.352386,4.8564506
118840.102_488545.281-Rest,52.38358,4.856094
118841.663_487171.961-Rest,52.371235,4.8562646
118842.148_488462.618-Rest,52.382835,4.856133
118843.068_487378.566-Rest,52.373093,4.856263
118847.551_486574.327-Rest,52.365864,4.8564153
118848.084_486773.795-Rest,52.367657,4.856402
118848.479_482791.163-Rest,52.331863,4.8568354
118848.805_487943.202-Rest,52.378166,4.8562865
118850.869_485840.706-Rest,52.359272,4.856543
118852.780_485957.565-Rest,52.36032,4.8565583
118853.556_488080.990-Rest,52.379406,4.8563414
118854.241_487585.638-Rest,52.374954,4.856405
118854.699_487313.867-Rest,52.372513,4.8564405
118858.217_487058.179-Rest,52.370213,4.8565197
118862.890_486629.454-Rest,52.366364,4.8566346
118862.895_487866.223-Rest,52.377476,4.8565016
118863.945_485204.524-Rest,52.353554,4.8568034
118864.524_485738.360-Rest,52.358353,4.8567543
118865.088_488254.485-Rest,52.380966,4.856492
118866.696_487246.732-Rest,52.37191,4.856624
118868.173_486063.354-Rest,52.361275,4.856773
118871.859_484670.156-Rest,52.348755,4.8569765
118872.288_482969.537-Rest,52.33347,4.8571653
118872.567_482879.761-Rest,52.332664,4.857179
118872.671_486456.366-Rest,52.364807,4.8567967
118872.897_482821.561-Rest,52.332138,4.85719
118872.933_488596.769-Rest,52.384045,4.8565707
118876.357_484398.414-Rest,52.34631,4.857072
118878.701_484287.623-Rest,52.345318,4.857118
118881.463_481787.180-Rest,52.322845,4.857427
118882.828_481928.981-Rest,52.32412,4.857432
118883.055_488177.934-Rest,52.38028,4.8567643
118883.623_482224.491-Rest,52.326775,4.857412
118883.764_482585.820-Rest,52.33002,4.857375
118883.764_487803.203-Rest,52.37691,4.856815
118883.838_482067.797-Rest,52.325367,4.857432
118883.962_486915.945-Rest,52.36894,4.856913
118884.072_482459.713-Rest,52.328888,4.8573933
118884.879_486372.851-Rest,52.364056,4.856985
118885.624_487730.208-Rest,52.376255,4.85685
118887.217_487133.629-Rest,52.370895,4.8569374
118887.306_484928.437-Rest,52.351074,4.857176
118889.401_487819.697-Rest,52.37706,4.856896
118889.880_487462.723-Rest,52.37385,4.856941
118890.809_487112.673-Rest,52.37068,4.856999
118891.807_488282.510-Rest,52.38122,4.8568816
118892.368_488412.535-Rest,52.38239,4.856876
118892.666_486252.887-Rest,52.36298,4.8571124
118894.374_482440.467-Rest,52.328716,4.8575463
118895.189_486177.774-Rest,52.362305,4.857157
118896.187_482564.354-Rest,52.32983,4.8575597
118897.770_488606.028-Rest,52.38413,4.8569345
118898.004_487664.113-Rest,52.375664,4.857039
118901.492_485942.378-Rest,52.360188,4.857275
118902.430_488546.432-Rest,52.38359,4.8570094
118902.837_482728.849-Rest,52.33131,4.8576393
118902.936_487533.592-Rest,52.37449,4.8571253
118903.282_488487.954-Rest,52.383068,4.857028
118904.571_487034.150-Rest,52.370003,4.857203
118905.612_485813.082-Rest,52.359028,4.8573494
118907.133_487312.214-Rest,52.3725,4.8572106
118907.143_486783.243-Rest,52.36775,4.857268
118907.253_484885.457-Rest,52.35069,4.857473
118907.350_485200.087-Rest,52.35352,4.857441
118907.682_485819.390-Rest,52.359085,4.857379
118907.883_487612.059-Rest,52.375195,4.8571897
118907.906_482930.925-Rest,52.333126,4.8576922
118910.274_488199.310-Rest,52.380474,4.8571615
